CountryName,CountryCode,IndicatorName,Year,Value
High income,HIC,GDP growth (annual %),1972,5.471447996
High income: OECD,OEC,GDP growth (annual %),1972,5.401275187
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1972,7.068298212
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1972,9.228917426
Low & middle income,LMY,GDP growth (annual %),1972,6.720366592
Lower middle income,LMC,GDP growth (annual %),1972,1.956190575
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1972,15.76822293
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1972,14.21109994
Middle income,MIC,GDP growth (annual %),1972,6.851208737
North America,NAC,GDP growth (annual %),1972,5.277338263
OECD members,OED,GDP growth (annual %),1972,5.473468632
South Asia,SAS,GDP growth (annual %),1972,-1.715830777
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1972,2.538412093
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1972,2.534423339
Upper middle income,UMC,GDP growth (annual %),1972,8.622289817
World,WLD,GDP growth (annual %),1972,5.610142564
Algeria,DZA,GDP growth (annual %),1972,27.42396948
Andorra,ADO,GDP growth (annual %),1972,8.149745709
Argentina,ARG,GDP growth (annual %),1972,1.628416516
Australia,AUS,GDP growth (annual %),1972,3.91086113
Austria,AUT,GDP growth (annual %),1972,6.207860972
"Bahamas, The",BHS,GDP growth (annual %),1972,-3.497335933
Bangladesh,BGD,GDP growth (annual %),1972,-13.9737287
Belgium,BEL,GDP growth (annual %),1972,5.295604394
Belize,BLZ,GDP growth (annual %),1972,10.21830384
Benin,BEN,GDP growth (annual %),1972,6.426367549
Bermuda,BMU,GDP growth (annual %),1972,1.812688822
Bolivia,BOL,GDP growth (annual %),1972,7.967485482
Botswana,BWA,GDP growth (annual %),1972,26.36194095
Brazil,BRA,GDP growth (annual %),1972,12.05280225
Burkina Faso,BFA,GDP growth (annual %),1972,2.311498741
Burundi,BDI,GDP growth (annual %),1972,-6.403964923
Cameroon,CMR,GDP growth (annual %),1972,2.673843292
Canada,CAN,GDP growth (annual %),1972,5.445855585
Central African Republic,CAF,GDP growth (annual %),1972,-0.000782877
Chad,TCD,GDP growth (annual %),1972,1.149616095
Chile,CHL,GDP growth (annual %),1972,-0.819195515
China,CHN,GDP growth (annual %),1972,3.800000005
Colombia,COL,GDP growth (annual %),1972,7.673414682
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1972,0.151135514
"Congo, Rep.",COG,GDP growth (annual %),1972,8.617550844
Costa Rica,CRI,GDP growth (annual %),1972,8.178045141
Cote d'Ivoire,CIV,GDP growth (annual %),1972,4.236625012
Cuba,CUB,GDP growth (annual %),1972,4.826686057
Denmark,DNK,GDP growth (annual %),1972,4.174997582
Dominican Republic,DOM,GDP growth (annual %),1972,10.39416408
Ecuador,ECU,GDP growth (annual %),1972,5.017640704
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1972,2.028896625
El Salvador,SLV,GDP growth (annual %),1972,6.117533686
Fiji,FJI,GDP growth (annual %),1972,7.485278875
Finland,FIN,GDP growth (annual %),1972,7.735485518
France,FRA,GDP growth (annual %),1972,4.541578928
French Polynesia,PYF,GDP growth (annual %),1972,-4.695078729
Gabon,GAB,GDP growth (annual %),1972,11.33697068
"Gambia, The",GMB,GDP growth (annual %),1972,0.24170478
Georgia,GEO,GDP growth (annual %),1972,2.836873807
Germany,DEU,GDP growth (annual %),1972,4.300341294
Ghana,GHA,GDP growth (annual %),1972,-2.4876554
Greece,GRC,GDP growth (annual %),1972,10.16015109
Greenland,GRL,GDP growth (annual %),1972,6.177273186
Guatemala,GTM,GDP growth (annual %),1972,7.333051621
Guinea-Bissau,GNB,GDP growth (annual %),1972,6.374860894
Guyana,GUY,GDP growth (annual %),1972,-3.317670936
Honduras,HND,GDP growth (annual %),1972,5.762304882
"Hong Kong SAR, China",HKG,GDP growth (annual %),1972,10.61176392
Iceland,ISL,GDP growth (annual %),1972,6.177334445
India,IND,GDP growth (annual %),1972,-0.553301313
Indonesia,IDN,GDP growth (annual %),1972,7.882697752
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1972,14.49901585
Iraq,IRQ,GDP growth (annual %),1972,3.735303787
Ireland,IRL,GDP growth (annual %),1972,6.489808338
Israel,ISR,GDP growth (annual %),1972,13.66083896
Italy,ITA,GDP growth (annual %),1972,3.690485754
Jamaica,JAM,GDP growth (annual %),1972,18.00855529
Japan,JPN,GDP growth (annual %),1972,8.413547255
Kenya,KEN,GDP growth (annual %),1972,17.08242935
Kiribati,KIR,GDP growth (annual %),1972,12.07922685
"Korea, Rep.",KOR,GDP growth (annual %),1972,6.51083942
Kuwait,KWT,GDP growth (annual %),1972,4.401129175
Lesotho,LSO,GDP growth (annual %),1972,-0.2027104
Liberia,LBR,GDP growth (annual %),1972,4.140495641
Liechtenstein,LIE,GDP growth (annual %),1972,1.669219563
Luxembourg,LUX,GDP growth (annual %),1972,6.598191908
Madagascar,MDG,GDP growth (annual %),1972,-1.272621531
Malawi,MWI,GDP growth (annual %),1972,6.231349033
Malaysia,MYS,GDP growth (annual %),1972,9.381914552
Mali,MLI,GDP growth (annual %),1972,5.844016443
Malta,MLT,GDP growth (annual %),1972,5.838323451
Mauritania,MRT,GDP growth (annual %),1972,-0.732907872
Mexico,MEX,GDP growth (annual %),1972,8.22880731
Monaco,MCO,GDP growth (annual %),1972,4.648309616
Morocco,MAR,GDP growth (annual %),1972,2.437237296
Myanmar,MMR,GDP growth (annual %),1972,2.435841373
Nepal,NPL,GDP growth (annual %),1972,3.117800363
Netherlands,NLD,GDP growth (annual %),1972,3.533874519
New Caledonia,NCL,GDP growth (annual %),1972,3.398499545
Nicaragua,NIC,GDP growth (annual %),1972,2.220722892
Niger,NER,GDP growth (annual %),1972,-5.166272306
Nigeria,NGA,GDP growth (annual %),1972,3.36426203
Norway,NOR,GDP growth (annual %),1972,5.330597932
Oman,OMN,GDP growth (annual %),1972,9.82522417
Pakistan,PAK,GDP growth (annual %),1972,0.813406405
Panama,PAN,GDP growth (annual %),1972,4.580279867
Papua New Guinea,PNG,GDP growth (annual %),1972,5.643553369
Paraguay,PRY,GDP growth (annual %),1972,6.631297476
Peru,PER,GDP growth (annual %),1972,2.869775962
Philippines,PHL,GDP growth (annual %),1972,5.446791104
Portugal,PRT,GDP growth (annual %),1972,8.015696318
Puerto Rico,PRI,GDP growth (annual %),1972,7.173575141
Rwanda,RWA,GDP growth (annual %),1972,0.263068276
San Marino,SMR,GDP growth (annual %),1972,3.69059973
Saudi Arabia,SAU,GDP growth (annual %),1972,20.36391902
Senegal,SEN,GDP growth (annual %),1972,6.383208916
Seychelles,SYC,GDP growth (annual %),1972,6.308307966
Sierra Leone,SLE,GDP growth (annual %),1972,0.90023465
Singapore,SGP,GDP growth (annual %),1972,13.52658878
Somalia,SOM,GDP growth (annual %),1972,10.10084605
South Africa,ZAF,GDP growth (annual %),1972,1.654787597
Spain,ESP,GDP growth (annual %),1972,8.149745867
Sri Lanka,LKA,GDP growth (annual %),1972,-0.41048031
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1972,25.83148894
Sudan,SDN,GDP growth (annual %),1972,-5.07098648
Swaziland,SWZ,GDP growth (annual %),1972,5.424295153
Sweden,SWE,GDP growth (annual %),1972,2.288738796
Syrian Arab Republic,SYR,GDP growth (annual %),1972,25.02760713
Thailand,THA,GDP growth (annual %),1972,4.278508039
Togo,TGO,GDP growth (annual %),1972,7.625157551
Trinidad and Tobago,TTO,GDP growth (annual %),1972,5.780347376
Tunisia,TUN,GDP growth (annual %),1972,17.74271848
Turkey,TUR,GDP growth (annual %),1972,7.425788325
United Kingdom,GBR,GDP growth (annual %),1972,4.227470722
United States,USA,GDP growth (annual %),1972,5.263262776
Uruguay,URY,GDP growth (annual %),1972,-1.319569861
"Venezuela, RB",VEN,GDP growth (annual %),1972,1.28280514
Virgin Islands (U.S.),VIR,GDP growth (annual %),1972,14.66739622
Zambia,ZMB,GDP growth (annual %),1972,9.208865138
Zimbabwe,ZWE,GDP growth (annual %),1972,8.329774728
Caribbean small states,CSS,GDP growth (annual %),1973,-0.690662859
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1973,7.898200239
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1973,8.858789113
Euro area,EMU,GDP growth (annual %),1973,6.14880897
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1973,6.017092222
European Union,EUU,GDP growth (annual %),1973,6.097119659
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1973,3.036283905
High income,HIC,GDP growth (annual %),1973,6.276958146
High income: OECD,OEC,GDP growth (annual %),1973,6.164785211
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1973,8.079012334
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1973,9.820760394
Low & middle income,LMY,GDP growth (annual %),1973,7.206557311
Lower middle income,LMC,GDP growth (annual %),1973,4.801454633
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1973,9.790791227
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1973,5.241815461
Middle income,MIC,GDP growth (annual %),1973,7.320858495
North America,NAC,GDP growth (annual %),1973,5.75398732
OECD members,OED,GDP growth (annual %),1973,6.172631652
South Asia,SAS,GDP growth (annual %),1973,3.74159899
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1973,4.297974319
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1973,4.292756768
Upper middle income,UMC,GDP growth (annual %),1973,8.176469917
World,WLD,GDP growth (annual %),1973,6.38127698
Algeria,DZA,GDP growth (annual %),1973,3.813176298
Andorra,ADO,GDP growth (annual %),1973,7.788465414
Argentina,ARG,GDP growth (annual %),1973,2.811754041
Australia,AUS,GDP growth (annual %),1973,2.598642439
Austria,AUT,GDP growth (annual %),1973,4.890435421
"Bahamas, The",BHS,GDP growth (annual %),1973,7.567568824
Bangladesh,BGD,GDP growth (annual %),1973,3.325680199
Belgium,BEL,GDP growth (annual %),1973,6.381702052
Belize,BLZ,GDP growth (annual %),1973,5.351894111
Benin,BEN,GDP growth (annual %),1973,3.706165313
Bermuda,BMU,GDP growth (annual %),1973,1.483679525
Bolivia,BOL,GDP growth (annual %),1973,5.739161343
Botswana,BWA,GDP growth (annual %),1973,21.30318409
Brazil,BRA,GDP growth (annual %),1973,13.97869165
Burkina Faso,BFA,GDP growth (annual %),1973,0.449327405
Burundi,BDI,GDP growth (annual %),1973,6.889050718
Cameroon,CMR,GDP growth (annual %),1973,5.355680778
Canada,CAN,GDP growth (annual %),1973,6.964202919
Central African Republic,CAF,GDP growth (annual %),1973,1.888768919
Chad,TCD,GDP growth (annual %),1973,-8.380883008
Chile,CHL,GDP growth (annual %),1973,-4.941100699
China,CHN,GDP growth (annual %),1973,7.899999998
Colombia,COL,GDP growth (annual %),1973,6.72748176
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1973,8.137275887
"Congo, Rep.",COG,GDP growth (annual %),1973,8.231188944
Costa Rica,CRI,GDP growth (annual %),1973,7.708915805
Cote d'Ivoire,CIV,GDP growth (annual %),1973,5.939197536
Cuba,CUB,GDP growth (annual %),1973,3.434488688
Denmark,DNK,GDP growth (annual %),1973,3.75923971
Dominican Republic,DOM,GDP growth (annual %),1973,12.89576373
Ecuador,ECU,GDP growth (annual %),1973,13.95068213
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1973,0.705246827
El Salvador,SLV,GDP growth (annual %),1973,4.861673506
Fiji,FJI,GDP growth (annual %),1973,11.61286808
Finland,FIN,GDP growth (annual %),1973,6.983827975
France,FRA,GDP growth (annual %),1973,6.310450659
French Polynesia,PYF,GDP growth (annual %),1973,7.802561119
Gabon,GAB,GDP growth (annual %),1973,10.18243362
"Gambia, The",GMB,GDP growth (annual %),1973,9.250329251
Georgia,GEO,GDP growth (annual %),1973,6.482761546
Germany,DEU,GDP growth (annual %),1973,4.777486913
Ghana,GHA,GDP growth (annual %),1973,2.884584195
Greece,GRC,GDP growth (annual %),1973,8.092378719
Greenland,GRL,GDP growth (annual %),1973,6.806008415
Guatemala,GTM,GDP growth (annual %),1973,6.782834332
Guinea-Bissau,GNB,GDP growth (annual %),1973,1.10989279
Guyana,GUY,GDP growth (annual %),1973,1.244719353
Honduras,HND,GDP growth (annual %),1973,7.869852503
"Hong Kong SAR, China",HKG,GDP growth (annual %),1973,12.27992236
Iceland,ISL,GDP growth (annual %),1973,6.806009704
India,IND,GDP growth (annual %),1973,3.295521136
Indonesia,IDN,GDP growth (annual %),1973,9.776163879
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1973,7.441681612
Iraq,IRQ,GDP growth (annual %),1973,4.418755565
Ireland,IRL,GDP growth (annual %),1973,4.721428369
Israel,ISR,GDP growth (annual %),1973,3.342543125
Italy,ITA,GDP growth (annual %),1973,7.125862296
Jamaica,JAM,GDP growth (annual %),1973,-5.485509091
Japan,JPN,GDP growth (annual %),1973,8.032599975
Kenya,KEN,GDP growth (annual %),1973,5.896580215
Kiribati,KIR,GDP growth (annual %),1973,20.90988292
"Korea, Rep.",KOR,GDP growth (annual %),1973,14.78751649
Kuwait,KWT,GDP growth (annual %),1973,-4.810750872
Lesotho,LSO,GDP growth (annual %),1973,26.40488006
Liberia,LBR,GDP growth (annual %),1973,-2.255975198
Liechtenstein,LIE,GDP growth (annual %),1973,1.669225644
Luxembourg,LUX,GDP growth (annual %),1973,8.312677455
Madagascar,MDG,GDP growth (annual %),1973,-2.61847833
Malawi,MWI,GDP growth (annual %),1973,2.300661568
Malaysia,MYS,GDP growth (annual %),1973,11.71420248
Mali,MLI,GDP growth (annual %),1973,-1.455115797
Malta,MLT,GDP growth (annual %),1973,4.146155447
Mauritania,MRT,GDP growth (annual %),1973,-4.584756918
Mexico,MEX,GDP growth (annual %),1973,7.861119861
Monaco,MCO,GDP growth (annual %),1973,6.553757509
Morocco,MAR,GDP growth (annual %),1973,3.559310864
Myanmar,MMR,GDP growth (annual %),1973,-0.968124717
Nepal,NPL,GDP growth (annual %),1973,-0.476536268
Netherlands,NLD,GDP growth (annual %),1973,5.444223134
New Caledonia,NCL,GDP growth (annual %),1973,-11.19930863
Nicaragua,NIC,GDP growth (annual %),1973,6.417013974
Niger,NER,GDP growth (annual %),1973,-17.04758357
Nigeria,NGA,GDP growth (annual %),1973,5.392760484
Norway,NOR,GDP growth (annual %),1973,4.532960541
Oman,OMN,GDP growth (annual %),1973,-14.25205786
Pakistan,PAK,GDP growth (annual %),1973,7.064263857
Panama,PAN,GDP growth (annual %),1973,5.405917513
Papua New Guinea,PNG,GDP growth (annual %),1973,6.529264831
Paraguay,PRY,GDP growth (annual %),1973,7.302812908
Peru,PER,GDP growth (annual %),1973,5.375670612
Philippines,PHL,GDP growth (annual %),1973,8.920646822
Portugal,PRT,GDP growth (annual %),1973,11.20067102
Puerto Rico,PRI,GDP growth (annual %),1973,6.344896205
Rwanda,RWA,GDP growth (annual %),1973,3.438088129
San Marino,SMR,GDP growth (annual %),1973,7.125857611
Saudi Arabia,SAU,GDP growth (annual %),1973,22.67252255
Senegal,SEN,GDP growth (annual %),1973,-5.583240108
Seychelles,SYC,GDP growth (annual %),1973,9.054186312
Sierra Leone,SLE,GDP growth (annual %),1973,2.25661825
Singapore,SGP,GDP growth (annual %),1973,11.12795375
Somalia,SOM,GDP growth (annual %),1973,-1.951298478
South Africa,ZAF,GDP growth (annual %),1973,4.572025701
Spain,ESP,GDP growth (annual %),1973,7.788465253
Sri Lanka,LKA,GDP growth (annual %),1973,7.057387186
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1973,-11.10133505
Sudan,SDN,GDP growth (annual %),1973,0.632195251
Swaziland,SWZ,GDP growth (annual %),1973,9.018671959
Sweden,SWE,GDP growth (annual %),1973,3.967981131
Syrian Arab Republic,SYR,GDP growth (annual %),1973,-8.545176526
Thailand,THA,GDP growth (annual %),1973,10.23643301
Togo,TGO,GDP growth (annual %),1973,3.837484001
Trinidad and Tobago,TTO,GDP growth (annual %),1973,1.656426193
Tunisia,TUN,GDP growth (annual %),1973,-0.654643889
Turkey,TUR,GDP growth (annual %),1973,3.262334512
United Kingdom,GBR,GDP growth (annual %),1973,6.538229154
United States,USA,GDP growth (annual %),1973,5.643124848
Uruguay,URY,GDP growth (annual %),1973,0.275199617
"Venezuela, RB",VEN,GDP growth (annual %),1973,7.109957765
Virgin Islands (U.S.),VIR,GDP growth (annual %),1973,8.272082151
Zambia,ZMB,GDP growth (annual %),1973,-0.962048665
Zimbabwe,ZWE,GDP growth (annual %),1973,2.604714697
Caribbean small states,CSS,GDP growth (annual %),1974,-3.216918581
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1974,0.321908284
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1974,4.158770442
Euro area,EMU,GDP growth (annual %),1974,3.205748155
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1974,2.220111218
European Union,EUU,GDP growth (annual %),1974,2.112986909
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1974,5.628466961
High income,HIC,GDP growth (annual %),1974,1.149047285
High income: OECD,OEC,GDP growth (annual %),1974,0.906297927
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1974,6.181904633
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1974,7.106682305
Low & middle income,LMY,GDP growth (annual %),1974,6.047306615
Lower middle income,LMC,GDP growth (annual %),1974,5.135249955
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1974,11.88886908
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1974,6.696869294
Middle income,MIC,GDP growth (annual %),1974,6.093784694
North America,NAC,GDP growth (annual %),1974,-0.153953625
OECD members,OED,GDP growth (annual %),1974,1.04471633
South Asia,SAS,GDP growth (annual %),1974,2.294406301
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1974,7.370981133
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1974,7.377941765
Upper middle income,UMC,GDP growth (annual %),1974,6.409155252
World,WLD,GDP growth (annual %),1974,1.702990088
Algeria,DZA,GDP growth (annual %),1974,7.494917704
Andorra,ADO,GDP growth (annual %),1974,5.618785784
Argentina,ARG,GDP growth (annual %),1974,5.533804395
Australia,AUS,GDP growth (annual %),1974,4.096860795
Austria,AUT,GDP growth (annual %),1974,3.942138086
"Bahamas, The",BHS,GDP growth (annual %),1974,-16.75422907
Bangladesh,BGD,GDP growth (annual %),1974,9.5919563
Belgium,BEL,GDP growth (annual %),1974,4.565258123
Belize,BLZ,GDP growth (annual %),1974,13.55998517
Benin,BEN,GDP growth (annual %),1974,3.339312164
Bermuda,BMU,GDP growth (annual %),1974,0.877192982
Bolivia,BOL,GDP growth (annual %),1974,2.939568128
Botswana,BWA,GDP growth (annual %),1974,8.797795217
Brazil,BRA,GDP growth (annual %),1974,9.042120313
Burkina Faso,BFA,GDP growth (annual %),1974,8.286426482
Burundi,BDI,GDP growth (annual %),1974,-0.726839562
Cameroon,CMR,GDP growth (annual %),1974,10.73426226
Canada,CAN,GDP growth (annual %),1974,3.690987636
Central African Republic,CAF,GDP growth (annual %),1974,6.33914055
Chad,TCD,GDP growth (annual %),1974,4.961852583
Chile,CHL,GDP growth (annual %),1974,2.493844515
China,CHN,GDP growth (annual %),1974,2.300000001
Colombia,COL,GDP growth (annual %),1974,5.742522109
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1974,3.130585879
"Congo, Rep.",COG,GDP growth (annual %),1974,7.885520809
Costa Rica,CRI,GDP growth (annual %),1974,5.544900006
Cote d'Ivoire,CIV,GDP growth (annual %),1974,4.327380857
Cuba,CUB,GDP growth (annual %),1974,0.984491527
Denmark,DNK,GDP growth (annual %),1974,-0.815954366
Dominican Republic,DOM,GDP growth (annual %),1974,6.001902902
Ecuador,ECU,GDP growth (annual %),1974,11.20850963
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1974,2.485498649
El Salvador,SLV,GDP growth (annual %),1974,5.336001101
Fiji,FJI,GDP growth (annual %),1974,2.60115104
Finland,FIN,GDP growth (annual %),1974,3.236533613
France,FRA,GDP growth (annual %),1974,4.291243625
French Polynesia,PYF,GDP growth (annual %),1974,18.0010489
Gabon,GAB,GDP growth (annual %),1974,39.48709518
"Gambia, The",GMB,GDP growth (annual %),1974,5.878793617
Georgia,GEO,GDP growth (annual %),1974,8.80829341
Germany,DEU,GDP growth (annual %),1974,0.890068704
Ghana,GHA,GDP growth (annual %),1974,6.852516832
Greece,GRC,GDP growth (annual %),1974,-6.438240631
Greenland,GRL,GDP growth (annual %),1974,5.706253256
Guatemala,GTM,GDP growth (annual %),1974,6.375029904
Guinea-Bissau,GNB,GDP growth (annual %),1974,4.559241048
Guyana,GUY,GDP growth (annual %),1974,7.70283995
Honduras,HND,GDP growth (annual %),1974,-1.227641731
"Hong Kong SAR, China",HKG,GDP growth (annual %),1974,2.415095209
Iceland,ISL,GDP growth (annual %),1974,5.706292146
India,IND,GDP growth (annual %),1974,1.18533626
Indonesia,IDN,GDP growth (annual %),1974,8.256876028
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1974,5.801050848
Iraq,IRQ,GDP growth (annual %),1974,16.11336735
Ireland,IRL,GDP growth (annual %),1974,4.260229093
Israel,ISR,GDP growth (annual %),1974,6.84025836
Italy,ITA,GDP growth (annual %),1974,5.500141126
Jamaica,JAM,GDP growth (annual %),1974,-4.22926131
Japan,JPN,GDP growth (annual %),1974,-1.225239828
Kenya,KEN,GDP growth (annual %),1974,4.065617347
Kiribati,KIR,GDP growth (annual %),1974,45.30275362
"Korea, Rep.",KOR,GDP growth (annual %),1974,9.381908188
Kuwait,KWT,GDP growth (annual %),1974,-9.552721906
Lesotho,LSO,GDP growth (annual %),1974,10.98008912
Liberia,LBR,GDP growth (annual %),1974,4.753200336
Liechtenstein,LIE,GDP growth (annual %),1974,1.669222506
Luxembourg,LUX,GDP growth (annual %),1974,4.212467214
Madagascar,MDG,GDP growth (annual %),1974,2.006879379
Malawi,MWI,GDP growth (annual %),1974,7.175963607
Malaysia,MYS,GDP growth (annual %),1974,8.309625779
Mali,MLI,GDP growth (annual %),1974,-1.528826122
Malta,MLT,GDP growth (annual %),1974,10.03639076
Mauritania,MRT,GDP growth (annual %),1974,12.16261106
Mexico,MEX,GDP growth (annual %),1974,5.776827231
Monaco,MCO,GDP growth (annual %),1974,4.474611051
Morocco,MAR,GDP growth (annual %),1974,5.596049918
Myanmar,MMR,GDP growth (annual %),1974,5.342375687
Nepal,NPL,GDP growth (annual %),1974,6.333590373
Netherlands,NLD,GDP growth (annual %),1974,3.438717871
New Caledonia,NCL,GDP growth (annual %),1974,12.7011152
Nicaragua,NIC,GDP growth (annual %),1974,14.19242509
Niger,NER,GDP growth (annual %),1974,8.77523805
Nigeria,NGA,GDP growth (annual %),1974,11.16067455
Norway,NOR,GDP growth (annual %),1974,3.92302668
Oman,OMN,GDP growth (annual %),1974,11.49880648
Pakistan,PAK,GDP growth (annual %),1974,3.540191713
Panama,PAN,GDP growth (annual %),1974,2.44150579
Papua New Guinea,PNG,GDP growth (annual %),1974,2.610532599
Paraguay,PRY,GDP growth (annual %),1974,8.381525437
Peru,PER,GDP growth (annual %),1974,9.250073761
Philippines,PHL,GDP growth (annual %),1974,3.55811508
Portugal,PRT,GDP growth (annual %),1974,1.142860362
Puerto Rico,PRI,GDP growth (annual %),1974,2.917378252
Rwanda,RWA,GDP growth (annual %),1974,1.409823569
San Marino,SMR,GDP growth (annual %),1974,5.500077694
Saudi Arabia,SAU,GDP growth (annual %),1974,22.59736217
Senegal,SEN,GDP growth (annual %),1974,4.200775526
Seychelles,SYC,GDP growth (annual %),1974,1.302849676
Sierra Leone,SLE,GDP growth (annual %),1974,3.49982832
Singapore,SGP,GDP growth (annual %),1974,6.467887264
Somalia,SOM,GDP growth (annual %),1974,-18.26637874
South Africa,ZAF,GDP growth (annual %),1974,6.111070816
Spain,ESP,GDP growth (annual %),1974,5.618785769
Sri Lanka,LKA,GDP growth (annual %),1974,3.845844485
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1974,-8.820591531
Sudan,SDN,GDP growth (annual %),1974,11.44528914
Swaziland,SWZ,GDP growth (annual %),1974,5.743485792
Sweden,SWE,GDP growth (annual %),1974,3.19819563
Syrian Arab Republic,SYR,GDP growth (annual %),1974,24.12722995
Thailand,THA,GDP growth (annual %),1974,4.466253386
Togo,TGO,GDP growth (annual %),1974,4.832849119
Trinidad and Tobago,TTO,GDP growth (annual %),1974,3.807602168
Tunisia,TUN,GDP growth (annual %),1974,8.07478234
Turkey,TUR,GDP growth (annual %),1974,5.594474368
United Kingdom,GBR,GDP growth (annual %),1974,-2.519781974
United States,USA,GDP growth (annual %),1974,-0.517154562
Uruguay,URY,GDP growth (annual %),1974,2.895344599
"Venezuela, RB",VEN,GDP growth (annual %),1974,2.069333071
Virgin Islands (U.S.),VIR,GDP growth (annual %),1974,3.220686308
Zambia,ZMB,GDP growth (annual %),1974,6.428158403
Zimbabwe,ZWE,GDP growth (annual %),1974,6.625153618
Caribbean small states,CSS,GDP growth (annual %),1975,-1.565398796
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1975,3.478059022
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1975,6.763664404
Euro area,EMU,GDP growth (annual %),1975,-0.7618724
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1975,-0.540893426
European Union,EUU,GDP growth (annual %),1975,-0.801606069
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1975,2.31942757
High income,HIC,GDP growth (annual %),1975,0.184893567
High income: OECD,OEC,GDP growth (annual %),1975,0.131026472
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1975,3.765107451
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1975,5.162850912
Low & middle income,LMY,GDP growth (annual %),1975,4.892946041
Lower middle income,LMC,GDP growth (annual %),1975,5.281049406
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1975,2.65966363
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1975,3.011801583
Middle income,MIC,GDP growth (annual %),1975,5.033219403
North America,NAC,GDP growth (annual %),1975,-0.015264068
OECD members,OED,GDP growth (annual %),1975,0.312728057
South Asia,SAS,GDP growth (annual %),1975,7.216582871
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1975,0.77592705
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1975,0.773328214
Upper middle income,UMC,GDP growth (annual %),1975,4.952656236
World,WLD,GDP growth (annual %),1975,0.739903497
Algeria,DZA,GDP growth (annual %),1975,5.045341612
Andorra,ADO,GDP growth (annual %),1975,0.542203245
Argentina,ARG,GDP growth (annual %),1975,-0.028412103
Australia,AUS,GDP growth (annual %),1975,1.338248943
Austria,AUT,GDP growth (annual %),1975,-0.363735688
"Bahamas, The",BHS,GDP growth (annual %),1975,-14.80312631
Bangladesh,BGD,GDP growth (annual %),1975,-4.088214092
Belgium,BEL,GDP growth (annual %),1975,-1.965941621
Belize,BLZ,GDP growth (annual %),1975,3.592824442
Benin,BEN,GDP growth (annual %),1975,-4.895345445
Bermuda,BMU,GDP growth (annual %),1975,3.768115942
Bolivia,BOL,GDP growth (annual %),1975,7.311017648
Botswana,BWA,GDP growth (annual %),1975,8.446250376
Brazil,BRA,GDP growth (annual %),1975,5.209075901
Brunei Darussalam,BRN,GDP growth (annual %),1975,0.355463411
Burkina Faso,BFA,GDP growth (annual %),1975,2.99838289
Burundi,BDI,GDP growth (annual %),1975,0.697920236
Cameroon,CMR,GDP growth (annual %),1975,11.24505877
Canada,CAN,GDP growth (annual %),1975,1.822973139
Central African Republic,CAF,GDP growth (annual %),1975,0.405003879
